"2018/2019","2","2","5","15","29650","HND SHSS - EVENING - SCHOOL FEE","19","2673"
"2018/2019","2","1","3","15","47800","ND SHSS - WEEKEND - SCHOOL FEE","22","2674"
"2018/2019","2","1","6","15","47800","HND SHSS - WEEKEND - SCHOOL FEE","22","2675"
"2018/2019","2","2","3","15","34150","ND SHSS - WEEKEND - SCHOOL FEE","24","2676"
"2018/2019","2","2","6","15","34150","HND SHSS - WEEKEND - SCHOOL FEE","24","2677"
"2016/2017","3","0","0","0","3000","TEDC FEE","0","2679"
"2017/2018","3","0","0","0","3000","TEDC FEE","0","2680"
"2018/2019","3","0","0","0","3000","TEDC FEE","0","2681"
"2016/2017","4","0","2","0","5000","MSC FEE","0","2682"
"2016/2017","4","0","3","0","5000","MSC FEE","0","2683"
"2016/2017","4","0","5","0","5000","MSC FEE","0","2684"
"2016/2017","4","0","6","0","5000","MSC FEE","0","2685"
"2017/2018","4","0","2","0","5000","MSC FEE","0","2686"
"2017/2018","4","0","3","0","5000","MSC FEE","0","2687"
"2017/2018","4","0","5","0","5000","MSC FEE","0","2688"
"2017/2018","4","0","6","0","5000","MSC FEE","0","2689"
"2018/2019","4","0","2","0","5000","MSC FEE","0","2690"
"2018/2019","4","0","3","0","5000","MSC FEE","0","2691"
"2018/2019","4","0","5","0","5000","MSC FEE","0","2692"
"2018/2019","4","0","6","0","5000","MSC FEE","0","2693"
"2018/2019","4","0","2","0","5000","MSC FEE","0","2694"
"2018/2019","4","0","3","0","5000","MSC FEE","0","2695"
"2018/2019","4","0","5","0","5000","MSC FEE","0","2696"
"2018/2019","4","0","6","0","5000","MSC FEE","0","2697"
"2016/2017","1","0","0","0","20000","Acceptance Fee","1","2698"
"2017/2018","1","0","0","0","20000","Acceptance Fee","1","2699"
"2018/2019","1","0","0","0","20000","Acceptance Fee","1","2700"
"s","0","0","0","0","0",,"0","2701"
"2016/2017","2","1","1","50","34650","ND SCIENCES - MORNING - SCHOOL FEE","1","2702"
"2015/2016","2","1","1","50","34650","ND SCIENCES - MORNING - SCHOOL FEE","1","2703"
"2016/2017","2","2","1","50","24050","ND SCIENCES - MORNING - SCHOOL FEE","4","2704"
"2015/2016","2","2","1","50","24050","ND SCIENCES - MORNING - SCHOOL FEE","4","2705"
"2016/2017","2","1","4","50","33150","HND SCIENCES - MORNING - SCHOOL FEE","6","2706"
"2015/2016","2","1","4","50","33150","HND SCIENCES - MORNING - SCHOOL FEE","6","2707"
"2016/2017","2","2","4","50","26050","HND SCIENCES - MORNING - SCHOOL FEE","9","2708"
"2015/2016","2","2","4","50","26050","HND SCIENCES - MORNING - SCHOOL FEE","9","2709"
"2016/2017","2","1","2","50","38000","ND SCIENCES - EVENING - SCHOOL FEE","11","2710"
"2015/2016","2","1","2","50","38000","ND SCIENCES - EVENING - SCHOOL FEE","11","2711"
"2016/2017","2","2","2","50","27150","ND SCIENCES - EVENING - SCHOOL FEE","14","2712"
"2015/2016","2","2","2","50","27150","ND SCIENCES - EVENING - SCHOOL FEE","14","2713"
"2016/2017","2","1","5","50","36500","HND SCIENCES - EVENING - SCHOOL FEE","16","2714"
"2015/2016","2","1","5","50","36500","HND SCIENCES - EVENING - SCHOOL FEE","16","2715"
"2016/2017","2","2","5","50","29150","HND SCIENCES - EVENING - SCHOOL FEE","19","2716"
"2015/2016","2","2","5","50","29150","HND SCIENCES - EVENING - SCHOOL FEE","19","2717"
"2016/2017","2","1","3","50","42500","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2718"
"2016/2017","2","1","6","50","42500","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2719"
"2015/2016","2","1","3","50","42500","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2720"
"2015/2016","2","1","6","50","42500","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2721"
"2016/2017","2","2","3","50","33650","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2722"
"2016/2017","2","2","6","50","33650","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2723"
"2015/2016","2","2","3","50","33650","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2724"
"2015/2016","2","2","6","50","33650","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2725"
"2017/2018","2","1","1","50","40450","ND SCIENCES - MORNING - SCHOOL FEE","1","2726"
"2017/2018","2","2","1","50","24550","ND SCIENCES - MORNING - SCHOOL FEE","4","2727"
"2017/2018","2","1","4","50","38950","HND SCIENCES - MORNING - SCHOOL FEE","6","2728"
"2017/2018","2","2","4","50","26550","HND SCIENCES - MORNING - SCHOOL FEE","9","2729"
"2017/2018","2","1","2","50","43800","ND SCIENCES - EVENING - SCHOOL FEE","11","2730"
"2017/2018","2","2","2","50","27650","ND SCIENCES - EVENING - SCHOOL FEE","14","2731"
"2017/2018","2","1","5","50","42300","HND SCIENCES - EVENING - SCHOOL FEE","16","2732"
"2017/2018","2","2","5","50","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2733"
"2017/2018","2","1","3","50","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2734"
"2017/2018","2","1","6","50","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2735"
"2017/2018","2","2","3","50","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2736"
"2017/2018","2","2","6","50","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2737"
"2014/2015","2","1","1","50","34650","ND SCIENCES - MORNING - SCHOOL FEE","1","2738"
"2014/2015","2","2","1","50","24050","ND SCIENCES - MORNING - SCHOOL FEE","4","2739"
"2014/2015","2","1","4","50","33150","HND SCIENCES - MORNING - SCHOOL FEE","6","2740"
"2014/2015","2","2","4","50","26050","HND SCIENCES - MORNING - SCHOOL FEE","9","2741"
"2014/2015","2","1","2","50","38000","ND SCIENCES - EVENING - SCHOOL FEE","11","2742"
"2014/2015","2","2","2","50","27150","ND SCIENCES - EVENING - SCHOOL FEE","14","2743"
"2014/2015","2","1","5","50","36500","HND SCIENCES - EVENING - SCHOOL FEE","16","2744"
"2014/2015","2","2","5","50","29150","HND SCIENCES - EVENING - SCHOOL FEE","19","2745"
"2014/2015","2","1","3","50","42500","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2746"
"2014/2015","2","1","6","50","42500","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2747"
"2014/2015","2","2","3","50","33650","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2748"
"2014/2015","2","2","6","50","33650","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2749"
"2018/2019","2","1","1","50","40450","ND SCIENCES - MORNING - SCHOOL FEE","1","2750"
"2018/2019","2","2","1","50","24550","ND SCIENCES - MORNING - SCHOOL FEE","4","2751"
"2018/2019","2","1","4","50","38950","HND SCIENCES - MORNING - SCHOOL FEE","6","2752"
"2018/2019","2","2","4","50","26550","HND SCIENCES - MORNING - SCHOOL FEE","9","2753"
"2018/2019","2","1","2","50","43800","ND SCIENCES - EVENING - SCHOOL FEE","11","2754"
"2018/2019","2","2","2","50","27650","ND SCIENCES - EVENING - SCHOOL FEE","14","2755"
"2018/2019","2","1","5","50","42300","HND SCIENCES - EVENING - SCHOOL FEE","16","2756"
"2018/2019","2","2","5","50","29650","HND SCIENCES - EVENING - SCHOOL FEE","19","2757"
"2018/2019","2","1","3","50","48300","ND SCIENCES - WEEKEND - SCHOOL FEE","21","2758"
"2018/2019","2","1","6","50","48300","HND SCIENCES - WEEKEND - SCHOOL FEE","21","2759"
"2018/2019","2","2","3","50","34150","ND SCIENCES - WEEKEND - SCHOOL FEE","24","2760"
"2018/2019","2","2","6","50","34150","HND SCIENCES - WEEKEND - SCHOOL FEE","24","2761"
